event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16819875782,true,2017-05-10 22:00:00.000,10.45377,39.18409,,,-133.0,4.016772648E8,2259.0,6380,"8",39.18409,39.18409,"B",10.45377,10.45377,1,0,3,76.0,0.0,"NP",6272.0,813.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875783,true,2017-05-10 22:00:00.000,10.45615,39.17866,,,-127.0,4.0167727E8,2383.0,6736,"6",39.17866,39.17866,"B",10.45615,10.45615,1,0,3,78.0,0.0,"NK",5432.0,1045.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875784,true,2017-05-10 22:00:00.000,10.45615,39.17866,,,-127.0,4.0167727E8,2383.0,6736,"6",39.17866,39.17866,"B",10.45615,10.45615,1,0,3,78.0,0.0,"NK",5432.0,1045.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875785,true,2017-05-10 22:00:00.000,10.34635,39.16219,,,-125.0,4.016772806E8,254.0,622,"8",39.16219,39.16219,"A",10.34635,10.34635,3,0,3,107.0,583.0,"NN",707.0,91.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875786,true,2017-05-10 22:00:00.000,10.34635,39.16219,,,-125.0,4.016772806E8,254.0,622,"8",39.16219,39.16219,"A",10.34635,10.34635,3,0,3,107.0,583.0,"NN",707.0,91.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875787,true,2017-05-10 22:00:00.000,10.34635,39.16219,,,-125.0,4.016772806E8,254.0,622,"8",39.16219,39.16219,"A",10.34635,10.34635,3,0,3,107.0,583.0,"NN",707.0,91.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875788,true,2017-05-10 22:00:00.000,10.34659,39.16221,,,-134.0,4.016772799E8,697.0,1843,"6",39.16221,39.16221,"B",10.34659,10.34659,1,0,3,95.0,0.0,"SR",960.0,506.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875789,true,2017-05-10 22:00:00.000,10.34659,39.16221,,,-134.0,4.016772799E8,697.0,1843,"6",39.16221,39.16221,"B",10.34659,10.34659,1,0,3,95.0,0.0,"SR",960.0,506.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875790,true,2017-05-10 22:00:00.000,10.34659,39.16221,,,-134.0,4.016772799E8,697.0,1843,"6",39.16221,39.16221,"B",10.34659,10.34659,1,0,3,95.0,0.0,"SR",960.0,506.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875791,true,2017-05-10 22:00:00.000,10.3466,39.16224,,,-125.0,4.016772818E8,763.0,2022,"6",39.16224,39.16224,"B",10.3466,10.3466,1,0,3,95.0,0.0,"NK",1043.0,558.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875792,true,2017-05-10 22:00:00.000,10.3466,39.16224,,,-125.0,4.016772818E8,763.0,2022,"6",39.16224,39.16224,"B",10.3466,10.3466,1,0,3,95.0,0.0,"NK",1043.0,558.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875793,true,2017-05-10 22:00:00.000,10.3466,39.16224,,,-125.0,4.016772818E8,763.0,2022,"6",39.16224,39.16224,"B",10.3466,10.3466,1,0,3,95.0,0.0,"NK",1043.0,558.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875794,true,2017-05-11 22:00:00.000,10.13097,39.11132,,,-127.0,4.016772654E8,3010.0,8508,"8",39.11132,39.11132,"B",10.13097,10.13097,1,0,3,83.0,0.0,"NP",5577.0,1624.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875795,true,2017-05-11 22:00:00.000,10.13097,39.11132,,,-127.0,4.016772654E8,3010.0,8508,"8",39.11132,39.11132,"B",10.13097,10.13097,1,0,3,83.0,0.0,"NP",5577.0,1624.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875796,true,2017-05-11 22:00:00.000,10.1203,39.13804,,,-126.0,4.01677292E8,2942.0,8316,"6",39.13804,39.13804,"B",10.1203,10.1203,1,0,3,85.0,0.0,"SR",8398.0,1030.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875797,true,2017-05-11 22:00:00.000,10.1203,39.13804,,,-126.0,4.01677292E8,2942.0,8316,"6",39.13804,39.13804,"B",10.1203,10.1203,1,0,3,85.0,0.0,"SR",8398.0,1030.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875798,true,2017-05-11 22:00:00.000,10.18314,39.173,,,-127.0,4.0167726E8,2520.0,7123,"8",39.173,39.173,"B",10.18314,10.18314,1,0,3,97.0,0.0,"NN",6025.0,1054.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875799,true,2017-05-11 22:00:00.000,10.21904,39.16781,,,-130.0,4.016772833E8,2174.0,6143,"6",39.16781,39.16781,"B",10.21904,10.21904,1,0,3,96.0,0.0,"NK",4193.0,1127.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875800,true,2017-05-11 22:00:00.000,10.24687,39.16057,,,-127.0,4.016772826E8,708.0,1563,"8",39.16057,39.16057,"A",10.24687,10.24687,3,0,3,8.0,646.0,"MB",1281.0,391.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875801,true,2017-05-11 22:00:00.000,10.23942,39.15104,,,-119.0,4.016772803E8,813.0,2163,"8",39.15104,39.15104,"B",10.23942,10.23942,2,1,3,123.0,88.0,"MA",3459.0,191.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875802,true,2017-05-11 22:00:00.000,10.24644,39.15244,,,-131.0,4.016772866E8,1100.0,3096,"8",39.15244,39.15244,"B",10.24644,10.24644,2,0,3,2.0,85.0,"MA",1948.0,621.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875803,true,2017-05-11 22:00:00.000,10.24644,39.15244,,,-131.0,4.016772866E8,1100.0,3096,"8",39.15244,39.15244,"B",10.24644,10.24644,2,0,3,2.0,85.0,"MA",1948.0,621.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875804,true,2017-05-11 22:00:00.000,10.25005,39.15465,,,-130.0,4.016772842E8,1883.0,5316,"8",39.15465,39.15465,"B",10.25005,10.25005,1,0,3,69.0,0.0,"NP",2027.0,1749.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875805,true,2017-05-11 22:00:00.000,10.25015,39.16503,,,-126.0,4.016772865E8,2259.0,6383,"8",39.16503,39.16503,"B",10.25015,10.25015,1,0,3,62.0,0.0,"NN",4104.0,1242.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875806,true,2017-05-11 22:00:00.000,10.25015,39.16503,,,-126.0,4.016772865E8,2259.0,6383,"8",39.16503,39.16503,"B",10.25015,10.25015,1,0,3,62.0,0.0,"NN",4104.0,1242.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875807,true,2017-05-11 22:00:00.000,10.22492,39.16163,,,-125.0,4.016772779E8,1686.0,4761,"6",39.16163,39.16163,"B",10.22492,10.22492,2,0,3,29.0,362.0,"NK",9746.0,291.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875808,true,2017-05-11 22:00:00.000,10.22492,39.16163,,,-125.0,4.016772779E8,1686.0,4761,"6",39.16163,39.16163,"B",10.22492,10.22492,2,0,3,29.0,362.0,"NK",9746.0,291.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875809,true,2017-05-11 22:00:00.000,10.22636,39.16296,,,-132.0,4.016772801E8,1836.0,5185,"8",39.16296,39.16296,"B",10.22636,10.22636,1,0,2,44.0,0.0,"SR",3003.0,1122.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875810,true,2017-05-11 22:00:00.000,10.22636,39.16296,,,-132.0,4.016772801E8,1836.0,5185,"8",39.16296,39.16296,"B",10.22636,10.22636,1,0,2,44.0,0.0,"SR",3003.0,1122.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875811,true,2017-05-11 22:00:00.000,10.23843,39.15909,,,-132.0,4.016772744E8,2092.0,5911,"6",39.15909,39.15909,"B",10.23843,10.23843,1,0,3,74.0,0.0,"NK",5211.0,839.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875812,true,2017-05-11 22:00:00.000,10.23843,39.15909,,,-132.0,4.016772744E8,2092.0,5911,"6",39.15909,39.15909,"B",10.23843,10.23843,1,0,3,74.0,0.0,"NK",5211.0,839.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875813,true,2017-05-12 22:00:00.000,10.23783,39.1514,,,-127.0,4.016772724E8,2880.0,8141,"8",39.1514,39.1514,"B",10.23783,10.23783,2,0,3,84.0,125.0,"NP",44242.0,187.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875814,true,2017-05-12 22:00:00.000,10.13445,39.14449,,,-128.0,4.016772828E8,1412.0,3041,"7",39.14449,39.14449,"B",10.13445,10.13445,2,0,3,64.0,50.0,"SR",3959.0,503.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875815,true,2017-05-12 22:00:00.000,10.06853,39.14381,,,-138.0,4.016772734E8,1486.0,4193,"8",39.14381,39.14381,"B",10.06853,10.06853,1,0,3,73.0,0.0,"NP",2437.0,905.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875816,true,2017-05-12 22:00:00.000,10.10282,39.14453,,,-124.0,4.01677281E8,175.0,247,"56",39.14453,39.14453,"3",10.10282,10.10282,4,0,3,77.0,460.0,"NK",201.0,151.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875817,true,2017-05-12 22:00:00.000,10.10013,39.1409,,,-125.0,4.016772797E8,1083.0,3049,"6",39.1409,39.1409,"B",10.10013,10.10013,2,0,3,30.0,360.0,"NN",11434.0,102.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875818,true,2017-05-12 22:00:00.000,10.09995,39.14013,,,-128.0,4.016772815E8,2169.0,6128,"8",39.14013,39.14013,"B",10.09995,10.09995,1,0,3,58.0,0.0,"MB",2515.0,1869.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875819,true,2017-05-12 22:00:00.000,10.05022,39.1665,,,-118.0,4.016772851E8,794.0,1202,"6",39.1665,39.1665,"A",10.05022,10.05022,3,2,3,106.0,146.0,"MA",10358.0,60.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875820,true,2017-05-12 22:00:00.000,10.0928,39.14826,,,-127.0,4.016772797E8,561.0,320,"58",39.14826,39.14826,"1",10.0928,10.0928,4,0,3,110.0,389.0,"SR",1087.0,289.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875821,true,2017-05-12 22:00:00.000,10.09271,39.14817,,,-135.0,4.016772783E8,2368.0,1941,"6",39.14817,39.14817,"B",10.09271,10.09271,1,0,3,92.0,0.0,"NK",3079.0,1820.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875822,true,2017-05-12 22:00:00.000,10.03432,39.16447,,,-133.0,4.016772719E8,5559.0,5586,"8",39.16447,39.16447,"B",10.03432,10.03432,1,0,3,100.0,0.0,"MB",7777.0,3973.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875823,true,2017-05-12 22:00:00.000,10.03432,39.16447,,,-133.0,4.016772719E8,5559.0,5586,"8",39.16447,39.16447,"B",10.03432,10.03432,1,0,3,100.0,0.0,"MB",7777.0,3973.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875824,true,2017-05-13 22:00:00.000,9.98318,39.15021,,,-128.0,4.016772859E8,7952.0,9227,"8",39.15021,39.15021,"B",9.98318,9.98318,1,0,3,85.0,0.0,"NK",18481.0,3421.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875825,true,2017-05-13 22:00:00.000,10.00735,39.15099,,,-137.0,4.016772827E8,2627.0,7426,"6",39.15099,39.15099,"B",10.00735,10.00735,1,0,3,81.0,0.0,"NP",4355.0,1584.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875826,true,2017-05-13 22:00:00.000,10.01367,39.14398,,,-125.0,4.016772817E8,1613.0,4552,"6",39.14398,39.14398,"B",10.01367,10.01367,2,0,3,63.0,167.0,"SR",26723.0,97.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875827,true,2017-05-13 22:00:00.000,10.01272,39.14375,,,-131.0,4.016772823E8,1500.0,4234,"6",39.14375,39.14375,"B",10.01272,10.01272,1,0,3,64.0,0.0,"NN",11010.0,204.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875828,true,2017-05-13 22:00:00.000,9.97756,39.12959,,,-128.0,4.01677275E8,1416.0,3997,"8",39.12959,39.12959,"B",9.97756,9.97756,2,0,3,83.0,245.0,"NK",48810.0,41.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875829,true,2017-05-13 22:00:00.000,9.94027,39.12884,,,-118.0,4.016772831E8,2399.0,6780,"8",39.12884,39.12884,"B",9.94027,9.94027,1,1,3,85.0,0.0,"MA",5813.0,990.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875830,true,2017-05-13 22:00:00.000,9.95878,39.11641,,,-122.0,4.016772932E8,1037.0,2916,"8",39.11641,39.11641,"A",9.95878,9.95878,3,0,3,149.0,159.0,"MA",5991.0,179.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875831,true,2017-05-13 22:00:00.000,9.89377,39.09687,,,-128.0,4.016772804E8,2178.0,6151,"8",39.09687,39.09687,"B",9.89377,9.89377,1,0,3,109.0,0.0,"NP",3238.0,1464.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875832,true,2017-05-13 22:00:00.000,9.87693,39.08743,,,-131.0,4.016772799E8,3182.0,8996,"8",39.08743,39.08743,"B",9.87693,9.87693,1,0,3,103.0,0.0,"SR",6093.0,1661.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875833,true,2017-05-13 22:00:00.000,9.87693,39.08743,,,-131.0,4.016772799E8,3182.0,8996,"8",39.08743,39.08743,"B",9.87693,9.87693,1,0,3,103.0,0.0,"SR",6093.0,1661.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875834,true,2017-05-13 22:00:00.000,9.90743,39.06587,,,-128.0,4.016772756E8,2864.0,8097,"8",39.06587,39.06587,"B",9.90743,9.90743,1,0,3,81.0,0.0,"NN",9139.0,897.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875835,true,2017-05-13 22:00:00.000,9.90743,39.06587,,,-128.0,4.016772756E8,2864.0,8097,"8",39.06587,39.06587,"B",9.90743,9.90743,1,0,3,81.0,0.0,"NN",9139.0,897.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875836,true,2017-05-13 22:00:00.000,9.91242,39.06729,,,-123.0,4.016772775E8,2987.0,8445,"6",39.06729,39.06729,"B",9.91242,9.91242,1,0,3,81.0,0.0,"MA",8864.0,1006.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875837,true,2017-05-13 22:00:00.000,9.91242,39.06729,,,-123.0,4.016772775E8,2987.0,8445,"6",39.06729,39.06729,"B",9.91242,9.91242,1,0,3,81.0,0.0,"MA",8864.0,1006.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875838,true,2017-05-13 22:00:00.000,9.9033,39.05404,,,-133.0,4.016772821E8,2804.0,7928,"8",39.05404,39.05404,"B",9.9033,9.9033,1,0,3,85.0,0.0,"SR",9374.0,838.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875839,true,2017-05-13 22:00:00.000,9.9033,39.05404,,,-133.0,4.016772821E8,2804.0,7928,"8",39.05404,39.05404,"B",9.9033,9.9033,1,0,3,85.0,0.0,"SR",9374.0,838.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875840,true,2017-05-13 22:00:00.000,9.89335,39.03186,,,-131.0,4.016772818E8,3161.0,8937,"8",39.03186,39.03186,"B",9.89335,9.89335,1,0,3,87.0,0.0,"MB",7824.0,1277.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875841,true,2017-05-13 22:00:00.000,9.89335,39.03186,,,-131.0,4.016772818E8,3161.0,8937,"8",39.03186,39.03186,"B",9.89335,9.89335,1,0,3,87.0,0.0,"MB",7824.0,1277.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875842,true,2017-05-14 22:00:00.000,9.90153,39.03326,,,-130.0,4.016772857E8,1590.0,4484,"8",39.03326,39.03326,"B",9.90153,9.90153,2,0,3,142.0,284.0,"NP",21326.0,118.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875843,true,2017-05-14 22:00:00.000,9.90331,38.99421,,,-133.0,4.016772782E8,2510.0,7095,"8",38.99421,38.99421,"B",9.90331,9.90331,1,0,3,138.0,0.0,"NK",4142.0,1521.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875844,true,2017-05-14 22:00:00.000,9.90525,38.9872,,,-121.0,4.016772789E8,1214.0,3376,"6",38.9872,38.9872,"A",9.90525,9.90525,3,0,3,79.0,95.0,"SR",31971.0,46.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875845,true,2017-05-14 22:00:00.000,9.90529,38.98443,,,-140.0,4.016772786E8,1330.0,3705,"6",38.98443,38.98443,"B",9.90529,9.90529,1,0,2,80.0,0.0,"NP",5319.0,332.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875846,true,2017-05-14 22:00:00.000,9.92121,38.96835,,,-125.0,4.016772801E8,284.0,368,"58",38.96835,38.96835,"2",9.92121,9.92121,5,0,3,92.0,423.0,"NK",1144.0,70.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875847,true,2017-05-14 22:00:00.000,9.91796,38.96356,,,-131.0,4.016772809E8,567.0,1080,"6",38.96356,38.96356,"A",9.91796,9.91796,3,0,3,111.0,247.0,"SR",2096.0,153.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875848,true,2017-05-14 22:00:00.000,9.91652,38.95937,,,-128.0,4.016772802E8,558.0,1551,"6",38.95937,38.95937,"A",9.91652,9.91652,3,0,3,101.0,169.0,"NN",7754.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875849,true,2017-05-14 22:00:00.000,9.89454,38.93276,,,-120.0,4.016772884E8,184.0,290,"58",38.93276,38.93276,"3",9.89454,9.89454,10,0,2,76.0,645.0,"MA",396.0,85.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875850,true,2017-05-14 22:00:00.000,9.8753,38.95575,,,-124.0,4.016772732E8,392.0,360,"58",38.95575,38.95575,"2",9.8753,9.8753,5,0,3,32.0,424.0,"NK",627.0,245.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
